Total,,,,,,,,,
Date Printed:,,08/11/2016 10:34,,,,,,Allegheny County Health Department,
,,,,Daily Summary Report,,,,,
Site:,Lincoln,,,,8/6/2016,,,Interval:,001h
,PER_F,PER_F2,PM10,PM25,,,,,
Hour,PERCENT,PERCENT,UG/M3,UG/M3,,,,,
00:00,27,41,27,17,,,,,
01:00,27,41,44,23,,,,,
02:00,27,42,31,12,,,,,
03:00,28,42,30,16,,,,,
04:00,28,42,37,22,,,,,
05:00,28,42,33,19,,,,,
06:00,28,42,27,16,,,,,
07:00,28,42,27,19,,,,,
08:00,27,42,17,8,,,,,
09:00,27,41,18,9,,,,,
10:00,27,40,16,8,,,,,
11:00,27,41,14,5,,,,,
12:00,27,40,8,3,,,,,
13:00,27,40,7,0,,,,,
14:00,27,40,10,5,,,,,
15:00,27,40,7,2,,,,,
16:00,27,40,7,3,,,,,
17:00,27,41,7,3,,,,,
18:00,27,41,7,4,,,,,
19:00,28,42,8,5,,,,,
20:00,28,42,8,4,,,,,
21:00,28,42,6,4,,,,,
22:00,28,43,7,5,,,,,
23:00,28,43,12,8,,,,,
Avg,27,41,17,9,,,,,
Max,28,43,44,23,,,,,
Hr. of Max,23,23,01,01,,,,,
Min,27,40,6,0,,,,,
Count,24,24,24,24,,,,,
Total,,,,,,,,,
Date Printed:,,08/11/2016 10:34,,,,,,Allegheny County Health Department,
,,,,Daily Summary Report,,,,,
Site:,Lincoln,,,,8/7/2016,,,Interval:,001h
,PER_F,PER_F2,PM10,PM25,,,,,
Hour,PERCENT,PERCENT,UG/M3,UG/M3,,,,,
00:00,28,43,62,33,,,,,
01:00,29,44,89,47,,,,,
02:00,29,44,94,47,,,,,
03:00,29,44,19,7,,,,,
04:00,29,45,23,11,,,,,
05:00,30,45,44,26,,,,,
06:00,30,45,27,21,,,,,
07:00,29,44,54,36,,,,,
08:00,29,43,52,33,,,,,
09:00,29,43,17,12,,,,,
10:00,28,43,13,8,,,,,
11:00,28,43,9,5,,,,,
12:00,28,42,10,7,,,,,
13:00,28,42,9,6,,,,,
14:00,28,42,10,7,,,,,
15:00,28,42,11,8,,,,,
16:00,28,42,14,12,,,,,
17:00,29,43,17,12,,,,,
18:00,29,44,16,13,,,,,
19:00,29,44,15,10,,,,,
20:00,29,44,15,10,,,,,
21:00,30,44,14,10,,,,,
22:00,30,45,14,9,,,,,
23:00,30,45,10,7,,,,,
Avg,29,44,27,16,,,,,
Max,30,45,94,47,,,,,
Hr. of Max,23,23,02,02,,,,,
Min,28,42,9,5,,,,,
Count,24,24,24,24,,,,,
Total,,,,,,,,,
Date Printed:,,08/11/2016 10:34,,,,,,Allegheny County Health Department,
,,,,Daily Summary Report,,,,,
Site:,Lincoln,,,,8/8/2016,,,Interval:,001h
,PER_F,PER_F2,PM10,PM25,,,,,
Hour,PERCENT,PERCENT,UG/M3,UG/M3,,,,,
00:00,30,45,8,6,,,,,
01:00,30,45,10,6,,,,,
02:00,30,45,10,7,,,,,
03:00,30,45,10,6,,,,,
04:00,30,45,9,5,,,,,
05:00,30,45,9,5,,,,,
06:00,30,45,8,5,,,,,
07:00,30,45,10,7,,,,,
08:00,30,44,11,7,,,,,
09:00,29,44,12,8,,,,,
10:00,29,44,12,7,,,,,
11:00,29,43,12,7,,,,,
12:00,29,43,12,8,,,,,
13:00,28,42,8,4,,,,,
14:00,28,42,7,4,,,,,
15:00,28,42,11,8,,,,,
16:00,28,42,12,10,,,,,
17:00,28,42,11,9,,,,,
18:00,29,44,11,8,,,,,
19:00,29,44,12,9,,,,,
20:00,30,44,15,11,,,,,
21:00,30,44,15,10,,,,,
22:00,30,44,14,10,,,,,
23:00,30,45,15,10,,,,,
Avg,29,44,11,7,,,,,
Max,30,45,15,11,,,,,
Hr. of Max,23,23,23,20,,,,,
Min,28,42,7,4,,,,,
Count,24,24,24,24,,,,,
Total,,,,,,,,,
Date Printed:,,08/11/2016 10:34,,,,,,Allegheny County Health Department,
,,,,Daily Summary Report,,,,,
Site:,Lincoln,,,,8/9/2016,,,Interval:,001h
,PER_F,PER_F2,PM10,PM25,,,,,
Hour,PERCENT,PERCENT,UG/M3,UG/M3,,,,,
00:00,30,45,15,9,,,,,
01:00,30,45,13,8,,,,,
02:00,30,45,14,10,,,,,
03:00,30,45,16,10,,,,,
04:00,30,45,15,11,,,,,
05:00,30,45,19,12,,,,,
06:00,30,44,55,25,,,,,
07:00,29,44,12,10,,,,,
08:00,29,43,11,9,,,,,
09:00,29,43,12,10,,,,,
10:00,28,42 D ,26,12,,,,,
11:00,28,42,12,10,,,,,
12:00,28,42,12,10,,,,,
13:00,28,42,13,10,,,,,
14:00,28,42,13,9,,,,,
15:00,28,42,13,9,,,,,
16:00,28,42,17,13,,,,,
17:00,29,43,18,11,,,,,
18:00,29,43,15,10,,,,,
19:00,29,43,12,7,,,,,
20:00,29,43,14,9,,,,,
21:00,29,44,11,7,,,,,
22:00,29,44,15,9,,,,,
23:00,29,44,9,5,,,,,
Avg,29,43,15,10,,,,,
Max,30,45,55,25,,,,,
Hr. of Max,06,05,06,06,,,,,
Min,28,42,9,5,,,,,
Count,24,24,24,24,,,,,
Total,,,,,,,,,
Date Printed:,,08/11/2016 10:34,,,,,,Allegheny County Health Department,
,,,,Daily Summary Report,,,,,
Site:,Lincoln,,,,8/10/2016,,,Interval:,001h
,PER_F,PER_F2,PM10,PM25,,,,,
Hour,PERCENT,PERCENT,UG/M3,UG/M3,,,,,
00:00,29,44,8,4,,,,,
01:00,29,44,11,6,,,,,
02:00,29,44,13,7,,,,,
03:00,29,44,13,8,,,,,
04:00,29,44,32,19,,,,,
05:00,29,44,29,17,,,,,
06:00,29,44,19,11,,,,,
07:00,29,43,30,16,,,,,
08:00,29,43,29,16,,,,,
09:00,29,43,26,14,,,,,
10:00,28,42,24,13,,,,,
11:00,28,42,25,14,,,,,
12:00,28,42,25,12,,,,,
13:00,28,41,26,14,,,,,
14:00,28,42,24,14,,,,,
15:00,29,43,26,15,,,,,
16:00,29,44,13,9,,,,,
17:00,29,42,10,5,,,,,
18:00,29,43,16,12,,,,,
19:00,29,44,23,10,,,,,
20:00,30,44,9,5,,,,,
21:00,30,44,12,9,,,,,
22:00,30,44,13,9,,,,,
23:00,30,44,11,6,,,,,
Avg,29,43,19,11,,,,,
Max,30,44,32,19,,,,,
Hr. of Max,23,23,04,04,,,,,
Min,28,41,8,4,,,,,
Count,24,24,24,24,,,,,
Total,,,,,,,,,
Date Printed:,,08/11/2016 10:34,,,,,,Allegheny County Health Department,
,,,,Daily Summary Report,,,,,
Site:,Lincoln,,,,8/11/2016,,,Interval:,001h
,PER_F,PER_F2,PM10,PM25,,,,,
Hour,PERCENT,PERCENT,UG/M3,UG/M3,,,,,
00:00,30,44,25,16,,,,,
01:00,30,44,33,19,,,,,
02:00,30,45,20,13,,,,,
03:00,30,45,25,15,,,,,
04:00,30,45,15,9,,,,,
05:00,30,45,13,8,,,,,
06:00,30,44,15,9,,,,,
07:00,30,44,19,8,,,,,
08:00,29,43,22,11,,,,,
09:00,29,43,20,11,,,,,
10:00,,,,,,,,,
11:00,,,,,,,,,
12:00,,,,,,,,,
13:00,,,,,,,,,
14:00,,,,,,,,,
15:00,,,,,,,,,
16:00,,,,,,,,,
17:00,,,,,,,,,
18:00,,,,,,,,,
19:00,,,,,,,,,
20:00,,,,,,,,,
21:00,,,,,,,,,
22:00,,,,,,,,,
23:00,,,,,,,,,
Avg,30,44,20,11,,,,,
Max,30,45,33,19,,,,,
Hr. of Max,07,05,01,01,,,,,
Min,29,43,13,8,,,,,
Count,10,10,10,10,,,,,
Total,,,,,,,,,
Date Printed:,,08/11/2016 10:34,,,,,,Allegheny County Health Department,
,,,,Daily Summary Report,,,,,
Site:,North Braddock,,,,8/5/2016,,,Interval:,001h
,BP,INT_T,OUT_T,PM10B,SIGTHETA,SO2,SONICWD,SONICWS,
Hour,MM/HG,DEGC,DEGC,UG/M3,DEG,PPM,DEG,MPH,
00:00,739.2,21.9,23.1,44,39.7,.003 C ,148,2.3,
01:00,739.0,22.0,22.7,26,27.1,.003 C ,136,2.6,
02:00,738.9,22.0,22.0,27,24.6,.001,125,2.5,
03:00,738.6,22.1,21.7,20,22.3,.002,130,2.6,
04:00,738.4,22.1,21.2,24,21.8,.002,136,2.3,
05:00,738.5,22.1,20.9,15,25.1,.001,127,2.1,
06:00,738.6,22.1,21.1,35,27.3,.000,119,3.0,
07:00,738.6,21.8,22.7,40,27.4,.002,125,2.6,
08:00,738.3,21.5,25.5,36,60.2,.003,210,2.8,
09:00,738.0,21.8,27.0,48,61.5,.002,183,3.2,
10:00,738.0,23.2,27.6,27,52.6,.001,196,3.2,
11:00,737.7,23.4,28.7,31,55.2,.001,205,3.2,
12:00,737.1,24.7,30.2,32,53.9,.001,208,3.8,
13:00,736.9 P ,25.9 P ,30.5 P , P ,43.2 P ,.001 P ,204 P ,4.8 P ,
14:00,737.0,26.4,29.6,31,36.4,.002,185,5.0,
15:00,736.5,26.7,30.0,20,40.5,.001,192,5.3,
16:00,736.1,26.4,30.2,19,40.4,.001,193,4.5,
17:00,735.9,25.4,29.6,28,42.2,.001,193,4.1,
18:00,736.1,24.1,27.8,10,37.4,.001,173,3.2,
19:00,736.1,23.8,27.0,12,31.8,.001,158,3.2,
20:00,736.2,24.0,26.4,7,34.1,.002,146,3.2,
21:00,736.3,24.0,25.9,29,41.2,.003,157,2.8,
22:00,736.1,24.1,25.3,24,31.6,.001,149,3.2,
23:00,735.9,24.1,24.8,26,35.2,.001,158,2.8,
Avg,737.4,23.5,25.8,26,38.0,.001,165,3.2,
Max,739.2,26.7,30.5,48,61.5,.003,210,5.3,
Hr. of Max,00,15,13,09,09,21,08,15,
Min,735.9,21.5,20.9,7,21.8,.000,119,2.1,
Count,24,24,24,23,24,24,24,24,
Total,,,,,,,,,
Date Printed:,,08/11/2016 10:34,,,,,,Allegheny County Health Department,
,,,,Daily Summary Report,,,,,
Site:,North Braddock,,,,8/6/2016,,,Interval:,001h
,BP,INT_T,OUT_T,PM10B,SIGTHETA,SO2,SONICWD,SONICWS,
Hour,MM/HG,DEGC,DEGC,UG/M3,DEG,PPM,DEG,MPH,
00:00,735.8,24.2,24.5,24,48.5,.000 C ,162,2.4,
01:00,735.7,24.2,23.7,13,54.0,.000 C ,263,2.5,
02:00,735.5,24.3,23.3,7,64.2,.000,260,2.0,
03:00,735.2,24.4,22.9,14,79.8,.000,63,.9,
04:00,735.3,24.4,22.9,13,56.8,.000,164,1.2,
05:00,735.5,24.4,22.8,23,30.7,.000,130,1.3,
06:00,735.7,24.3,23.4,21,56.0,.000,307,1.2,
07:00,735.8,24.1,24.2,22,21.7,.000,306,3.2,
08:00,735.9,23.9,24.6,25,23.5,.000,311,3.7,
09:00,736.0,23.8,25.9,23,35.4,.000,313,3.6,
10:00,736.2,23.7,26.1,25,29.7,.000,311,5.2,
11:00,736.4,23.7,27.5,34,41.1,.000,320,5.3,
12:00,736.3,23.7,27.9,21,43.2,.000,326,5.4,
13:00,736.3,23.8,27.9,15,37.1,.000,323,5.3,
14:00,736.2,23.9,28.5,5,35.3,.000,315,5.8,
15:00,736.0,23.9,28.8,10,44.6,.000,330,5.3,
16:00,735.8,24.0,28.5,5,41.7,.000,323,4.7,
17:00,735.7,24.0,28.3,5,45.9,.000,347,3.8,
18:00,736.0,24.0,27.1,4,47.5,.000,352,3.5,
19:00,736.8,24.1,25.1,,55.6,.000,350,2.5,
20:00,737.5,24.2,23.5,,55.2,.000,349,1.4,
21:00,737.8,24.4,22.2,7,52.4,.000,27,.9,
22:00,737.9,24.5,21.1,6,45.1,.000,14,1.2,
23:00,738.1,24.7,19.6,6,9.1,.000,65,2.0,
Avg,736.2,24.1,25.0,14,43.9,.000,332,3.0,
Max,738.1,24.7,28.8,34,79.8,.000,352,5.8,
Hr. of Max,23,23,15,11,03,23,18,14,
Min,735.2,23.7,19.6,4,9.1,.000,14,.9,
Count,24,24,24,22,24,24,24,24,
Total,,,,,,,,,
Date Printed:,,08/11/2016 10:34,,,,,,Allegheny County Health Department,
,,,,Daily Summary Report,,,,,
Site:,North Braddock,,,,8/7/2016,,,Interval:,001h
,BP,INT_T,OUT_T,PM10B,SIGTHETA,SO2,SONICWD,SONICWS,
Hour,MM/HG,DEGC,DEGC,UG/M3,DEG,PPM,DEG,MPH,
00:00,738.1,24.8,19.1,7,18.7,.000 C ,67,1.5,
01:00,738.1,24.9,18.3,25,23.6,.000 C ,68,1.1,
02:00,738.2,25.0,17.7,24,28.6,.000,69,1.0,
03:00,738.4,25.0,17.1,16,21.1,.000,69,1.0,
04:00,738.7,25.0,16.7,18,38.0,.000,77,.9,
05:00,739.1,25.1,16.3,35,31.6,.000,93,.9,
06:00,739.4,25.0,16.5,46,38.7,.000,99,1.2,
07:00,739.7,24.4,19.6,64,60.4,.005,86,1.9,
08:00,739.8,24.0,23.0,55,57.8,.007,288,1.5,
09:00,739.7,24.0,24.9,69,76.9,.005,324,2.5,
10:00,739.9,23.9,25.9,8,54.4,.000,342,3.4,
11:00,739.8,24.9,27.3,11,68.2,.000,267,3.2,
12:00,739.8,25.6,27.4,18,59.2,.000,290,3.4,
13:00,739.6,25.5,27.8,8,43.6,.000,257,3.6,
14:00,739.2,25.7,28.9,20,52.1,.000,305,3.3,
15:00,738.9,25.8,29.1,11,54.1,.001,311,3.2,
16:00,738.7,25.2,29.3,10,37.0,.001,339,2.3,
17:00,738.6,24.1,28.0,12,35.9,.001,33,2.3,
18:00,738.7,24.0,26.7,5,17.2,.000,63,1.9,
19:00,739.0,24.0,25.8,0,50.8,.000,43,1.6,
20:00,739.7,24.0,24.6,4,53.7,.000,18,1.3,
21:00,739.9,24.1,22.7,-2,44.6,.000,47,1.2,
22:00,739.8,24.3,21.2,-2,25.6,.000,58,1.3,
23:00,740.0,24.3,20.8,6,59.2,.000,9,.8,
Avg,739.2,24.6,23.1,19,43.7,.000,25,1.9,
Max,740.0,25.8,29.3,69,76.9,.007,342,3.6,
Hr. of Max,23,15,16,09,09,08,10,13,
Min,738.1,23.9,16.3,-2,17.2,.000,9,.8,
Count,24,24,24,24,24,24,24,24,
Total,,,,,,,,,
Date Printed:,,08/11/2016 10:34,,,,,,Allegheny County Health Department,
,,,,Daily Summary Report,,,,,
Site:,North Braddock,,,,8/8/2016,,,Interval:,001h
,BP,INT_T,OUT_T,PM10B,SIGTHETA,SO2,SONICWD,SONICWS,
Hour,MM/HG,DEGC,DEGC,UG/M3,DEG,PPM,DEG,MPH,
00:00,740.2,24.4,20.6,17,55.2,.000 C ,43,.7,
01:00,740.2,24.4,20.3,3,49.9,.000 C ,9,1.1,
02:00,740.3,24.5,20.1,6,69.3,.000,28,.8,
03:00,740.5,24.6,19.6,9,47.2,.000,24,1.2,
04:00,740.4,24.6,19.4,8,48.3,.000,342,1.4,
05:00,740.5,24.6,19.1,6,57.6,.000,23,1.3,
06:00,740.7,24.4,19.4,13,69.5,.000,319,1.1,
07:00,741.2,24.2,20.2,15,56.5,.000,305,1.7,
08:00,741.2,24.0,21.5,15,79.6,.000,97,1.8,
09:00,741.3,24.0,21.9,13,63.4,.000,338,2.1,
10:00,741.3,24.0,25.1,31,60.7,.001,85,2.5,
11:00,741.1,23.9,27.2,26,53.6,.000,116,2.7,
12:00,740.9,23.9 D ,27.6,15,43.0,.000,142,3.5,
13:00,740.9,24.0,28.6,19,59.2,.000,110,3.4,
14:00,740.5,24.0,29.3,19,50.9,.000,150,3.7,
15:00,740.1,24.1,30.0,14,37.3,.000,146,4.2,
16:00,740.0,24.1,30.0,10,45.9,.000,116,3.7,
17:00,739.9,24.1,29.9,14,41.0,.001,125,3.2,
18:00,739.9,24.0,28.8,7,38.8,.000,103,2.9,
19:00,740.1,24.0,26.4,1,17.9,.000,62,2.4,
20:00,740.6,24.0,25.0,,25.1,.000,68,3.0,
21:00,741.2,24.0,24.3,,39.8,.000,91,3.0,
22:00,741.4,24.1,23.3,7,35.6,.000,92,2.3,
23:00,741.6,24.2,22.2,15,27.9,.000,81,2.3,
Avg,740.6,24.1,24.1,12,48.8,.000,73,2.3,
Max,741.6,24.6,30.0,31,79.6,.001,342,4.2,
Hr. of Max,23,05,16,10,08,17,04,15,
Min,739.9,23.9,19.1,1,17.9,.000,9,.7,
Count,24,24,24,22,24,24,24,24,
Total,,,,,,,,,
Date Printed:,,08/11/2016 10:34,,,,,,Allegheny County Health Department,
,,,,Daily Summary Report,,,,,
Site:,North Braddock,,,,8/9/2016,,,Interval:,001h
,BP,INT_T,OUT_T,PM10B,SIGTHETA,SO2,SONICWD,SONICWS,
Hour,MM/HG,DEGC,DEGC,UG/M3,DEG,PPM,DEG,MPH,
00:00,741.6,24.3,21.8,18,32.0,.000 C ,83,2.5,
01:00,741.5,24.4,20.6,16,37.9,.000 C ,60,1.7,
02:00,741.5,24.5,20.0,17,51.4,.000,63,1.4,
03:00,741.4,24.6,19.1,14,66.7,.000,142,.8,
04:00,741.5,24.6,19.4,20,75.2,.000,76,1.5,
05:00,741.6,24.4,20.2,31,68.8,.000,27,1.3,
06:00,741.8,24.3,21.1,24,51.5,.000,75,1.3,
07:00,742.0,24.0,23.7,17,35.2,.000,113,1.9,
08:00,742.0,23.9,25.1,36,27.8,.001,136,3.6,
09:00,741.9,23.6,27.1,39,33.0,.003,158,4.3,
10:00,742.0,24.0,27.9,48,38.6,.005,155,4.1,
11:00,741.8,23.8,29.2,26,36.1,.002,149,4.2,
12:00,741.6,24.3,30.2,31,46.2,.002,146,3.9,
13:00,741.1,25.6,30.6,28,33.7,.002,146,4.2,
14:00,740.7,25.8,31.3,23,37.7,.002,142,4.2,
15:00,740.4,25.9,31.8,27,41.6,.001,150,4.1,
16:00,740.3,25.9,31.6,18,37.1,.001,137,3.9,
17:00,740.3,25.3,30.4,37,29.6,.006,156,5.5,
18:00,740.6,24.5,28.5,19,27.9,.004,140,5.0,
19:00,740.6,24.0,27.4,9,31.3,.001,124,4.1,
20:00,741.1,24.0,26.7,5,32.6,.001,123,3.6,
21:00,741.5,24.0,26.4,21,33.4,.007,156,3.0,
22:00,741.6,24.0,26.3,28,32.8,.015,164,3.6,
23:00,741.8,24.0,26.0,33,29.0,.012,153,3.1,
Avg,741.3,24.4,25.9,24,40.2,.002,127,3.2,
Max,742.0,25.9,31.8,48,75.2,.015,164,5.5,
Hr. of Max,10,16,15,10,04,22,22,17,
Min,740.3,23.6,19.1,5,27.8,.000,27,.8,
Count,24,24,24,24,24,24,24,24,
Total,,,,,,,,,
Date Printed:,,08/11/2016 10:34,,,,,,Allegheny County Health Department,
,,,,Daily Summary Report,,,,,
Site:,North Braddock,,,,8/10/2016,,,Interval:,001h
,BP,INT_T,OUT_T,PM10B,SIGTHETA,SO2,SONICWD,SONICWS,
Hour,MM/HG,DEGC,DEGC,UG/M3,DEG,PPM,DEG,MPH,
00:00,741.8,24.0,25.6,35,28.6,.013 C ,151,2.5,
01:00,741.7,24.1,25.6,34,25.0,.019 C ,152,4.0,
02:00,741.6,24.1,25.7,27,24.8,.009,153,4.7,
03:00,741.4,24.1,25.3,28,25.3,.011,152,4.3,
04:00,741.7,24.1,25.2,31,37.6,.006,162,2.1,
05:00,742.1,24.1,25.0,34,27.5,.005,153,3.4,
06:00,742.4,24.1,25.1,35,36.8,.007,161,3.2,
07:00,742.9,24.0,25.7,37,45.0,.003,180,2.3,
08:00,743.0,23.5,27.1,38,48.4,.002 D ,221,2.6,
09:00,743.1,25.6,28.8,49,43.5, D ,208,3.6,
10:00,743.1,26.5,29.7,19,50.5,.001,243,3.6,
11:00,742.8,27.6,31.0,26,53.2,.000,222,3.2,
12:00,742.6,28.2,31.6,21,58.0,.000,241,3.5,
13:00,742.3,29.3,32.4,20,46.2,.000,265,3.8,
14:00,741.8,29.4,32.2,30,60.5,.001,221,3.0,
15:00,741.9,27.4,27.7,,39.6,.000,348,4.4,
16:00,742.0,24.5,25.8,,45.6,.001,3,2.3,
17:00,741.9,23.8,27.9,21,44.5,.000,315,2.0,
18:00,742.1,23.8,27.6,10,40.9,.000,351,1.2,
19:00,742.3,23.9,27.4,12,67.6,.000,152,1.6,
20:00,742.4,23.9,26.6,23,29.9,.000,118,2.2,
21:00,742.6,24.0,25.8,28,30.4,.001,110,2.0,
22:00,742.9,24.0,25.4,30,26.1,.001,149,3.1,
23:00,742.5,24.1,24.8,28,28.2,.001,122,2.2,
Avg,742.2,25.0,27.2,28,40.1,.003,178,2.9,
Max,743.1,29.4,32.4,49,67.6,.019,351,4.7,
Hr. of Max,10,14,13,09,19,01,18,02,
Min,741.4,23.5,24.8,10,24.8,.000,3,1.2,
Count,24,24,24,22,24,23,24,24,
Total,,,,,,,,,
Date Printed:,,08/11/2016 10:34,,,,,,Allegheny County Health Department,
,,,,Daily Summary Report,,,,,
Site:,North Braddock,,,,8/11/2016,,,Interval:,001h
,BP,INT_T,OUT_T,PM10B,SIGTHETA,SO2,SONICWD,SONICWS,
Hour,MM/HG,DEGC,DEGC,UG/M3,DEG,PPM,DEG,MPH,
00:00,742.4,24.1,24.7,32,53.4,.001 C ,115,1.8,
01:00,742.4,24.1,24.9,20,76.5,.001 C ,156,1.0,
02:00,742.5,24.2,24.4,27,40.0,.000,71,.9,
03:00,742.5,24.2,24.4,9,48.9,.000,153,.9,
04:00,742.4,24.2,23.9,21,41.2,.000,109,1.4,
05:00,742.4,24.2,23.6,20,25.8,.000,119,2.0,
06:00,742.5,24.2,24.0,48,50.9,.000,130,1.8,
07:00,742.7,23.9,26.2,46,45.7,.002,140,2.0,
08:00,742.6,23.7,27.8,40,56.9,.002,186,2.4,
09:00,742.4,23.6,28.7,40,49.0,.002,185,2.7,
10:00,,,,,,,,,
11:00,,,,,,,,,
12:00,,,,,,,,,
13:00,,,,,,,,,
14:00,,,,,,,,,
15:00,,,,,,,,,
16:00,,,,,,,,,
17:00,,,,,,,,,
18:00,,,,,,,,,
19:00,,,,,,,,,
20:00,,,,,,,,,
21:00,,,,,,,,,
22:00,,,,,,,,,
23:00,,,,,,,,,
Avg,742.4,24.0,25.2,30,48.8,.000,137,1.6,
Max,742.7,24.2,28.7,48,76.5,.002,186,2.7,
Hr. of Max,07,06,09,06,01,09,08,09,
Min,742.4,23.6,23.6,9,25.8,.000,71,.9,
Count,10,10,10,10,10,10,10,10,
Total,,,,,,,,,
Date Printed:,,08/11/2016 10:34,,,,,,Allegheny County Health Department,
,,,,Daily Summary Report,,,,,
Site:,Parkway East (Near Road),,,,8/5/2016,,,Interval:,001h
,BCSTAT,BP,CO,INT_T,NO,NO2,NOX,OUT_RH,OUT_T
Hour,None,MM/HG,PPB,DEGC,PPB,PPB,PPB,PERCENT,DEGC
00:00,.0,729.4,183.7,22.0,.1,3.6,3.8,74.5,22.9
01:00,.0,729.2, C ,22.0,.2,6.0,6.2,75.5,22.7
02:00,.0,729.2,477.8,21.9, C , C , C ,78.3,22.1
03:00,.0,728.9,588.0,22.0, - , - ,8.8,81.8,21.3
04:00,.0,728.7,445.1,22.1,.3,7.2,7.6,84.8,20.7
05:00,.0,728.8,507.8,22.1,.7,7.4,8.2,86.6,20.3
06:00,.0,728.8,613.0,22.2,1.5,8.3,9.9,84.7,20.9
07:00,.0,728.9,835.7,22.1,4.4,12.9,17.3,77.5,22.3
08:00,.0,728.6,350.3,22.2,4.7,9.7,14.3,71.8,24.2
09:00,.0,728.3,244.2,21.8,3.2,5.5,8.8,67.8,25.9
10:00,.0,728.3,209.1,22.0,1.1,4.2,5.3,64.8,27.5
11:00,.0,728.0,188.2,21.6,.7,3.3,4.0,62.0,28.9
12:00,.0,727.5,208.7,21.4,.6,3.2,3.8,59.3,29.7
13:00,.0,727.2,190.6,21.1,.5,3.1,3.6,57.5,30.5
14:00,.0,727.0,186.3,21.5,.6,3.2,3.9,61.1,30.0
15:00,.0,726.6,170.7,21.2,.5,2.9,3.4,60.8,30.2
16:00,.0,726.2,161.2,21.3,.3,2.5,2.9,60.3,30.0
17:00,.0,726.0,165.1,21.4,.4,3.7,4.2,64.5,29.2
18:00,.0,726.1,172.5,21.3,.2,3.1,3.4,70.3,27.4
19:00,.0,726.1,186.3,21.6,.1,4.6,4.7,73.7,26.7
20:00,.0,726.2,194.2,21.6,.1,4.7,4.9,74.6,26.2
21:00,.0,726.3,269.4,21.6,.2,6.3,6.5,78.1,25.7
22:00,.0 R ,726.2,211.6,21.9,.2,6.5,6.7,82.5,25.1
23:00,.0,726.0,208.0,21.7,.2,6.0,6.2,85.2,24.7
Avg,.0,727.6,302.9,21.7,.9,5.3,6.4,72.4,25.6
Max,.0,729.4,835.7,22.2,4.7,12.9,17.3,86.6,30.5
Hr. of Max,23,00,07,08,08,07,07,05,13
Min,.0,726.0,161.2,21.1,.1,2.5,2.9,57.5,20.3
Count,24,24,23,24,22,22,23,24,24
Total,,,,,,,,,
Date Printed:,,08/11/2016 10:34,,,,,,Allegheny County Health Department,
,,,,Daily Summary Report,,,,,
Site:,Parkway East (Near Road),,,,8/5/2016,,,Interval:,001h
,PM25T,SIGTHETA,SONICWD,SONICWS,UVPM,,,,
Hour,UG/M3,DEG,DEG,MPH,NG/M3,,,,
00:00,5,32.1,185,3.1,424,,,,
01:00,8,29.6,185,2.7,589,,,,
02:00,9,31.8,184,2.4,775,,,,
03:00,12,56.7,148,1.3,900,,,,
04:00,11,44.4,160,1.3,633,,,,
05:00,9,47.5,156,1.3,768,,,,
06:00,9,38.1,186,2.0,931,,,,
07:00,9,20.0,198,4.3,1858,,,,
08:00,5,27.4,217,4.8,1340,,,,
09:00,5,29.9,208,4.7,746,,,,
10:00,13,25.9,208,5.0,782 - ,,,,
11:00,10,25.5,203,5.1,807 - ,,,,
12:00,8,23.8,203,5.4,725 - ,,,,
13:00,6,21.1,209,7.3,742 - ,,,,
14:00,7,21.6,203,8.3,875 - ,,,,
15:00,7,19.5,204,8.2, < ,,,,
16:00,3,23.5,203,6.9,706 - ,,,,
17:00,4,16.8,203,7.4,847 - ,,,,
18:00,6,17.9,205,6.2,805 - ,,,,
19:00,7,17.3,205,5.2,1054 - ,,,,
20:00,5,16.4,204,5.0,1056 - ,,,,
21:00,11,14.9,202,5.1,1280 - ,,,,
22:00,8,16.3,202,5.2,1419 - ,,,,
23:00,11,18.6,203,4.6,1505,,,,
Avg,7,26.5,196,4.7,937,,,,
Max,13,56.7,217,8.3,1858,,,,
Hr. of Max,10,03,08,14,07,,,,
Min,3,14.9,148,1.3,424,,,,
Count,24,24,24,24,23,,,,
Total,,,,,,,,,
Date Printed:,,08/11/2016 10:34,,,,,,Allegheny County Health Department,
,,,,Daily Summary Report,,,,,
Site:,Parkway East (Near Road),,,,8/6/2016,,,Interval:,001h
,BCSTAT,BP,CO,INT_T,NO,NO2,NOX,OUT_RH,OUT_T
Hour,None,MM/HG,PPB,DEGC,PPB,PPB,PPB,PERCENT,DEGC
00:00,.0,725.9,192.1,22.0,.3,4.5,4.8,86.2,24.5
01:00,.0,725.8, C ,21.7,1.9,6.5 - ,8.3,88.4,23.8
02:00,.0,725.6,183.5,22.1, C , C , C ,89.5,23.3
03:00,.0,725.4,257.2,21.7,.3 - ,6.9 - ,7.1,89.8,22.9
04:00,.0,725.5,192.4,22.1,.2,5.6,5.9,91.2,22.9
05:00,.0,725.7,543.7,22.2,2.2,10.3,12.6,91.6,23.1
06:00,.0,725.9,852.7,21.8,12.6,17.4,30.1,91.2,23.6
07:00,.0,726.0,749.7,22.1,9.4,10.5,20.0,87.2,24.5
08:00,.0,726.1,803.6,21.9,8.7,8.7,17.5,81.4,25.2
09:00,.0,726.1,711.7,21.8,7.4,8.1,15.6,74.5,26.0
10:00,.0,726.3,490.7,21.7,2.5,5.7,8.2,62.8,27.5
