FID,PREFIX,NAME,TYPE,SUFFIX,STREETNAME,ALTERNATEN,LLEFT,HLEFT,LRGT,HRGT,FROMSTREET,TOSTREET,ZIPL,ZIPR,MCDL,MCDR,OWNER,BELTWAY,MAJORRD,NO_LANES,CFCC,GDTLINK,ONEWAY,UNIQUE_ID,ROUTE_NO,SYSTEMID,USERID,FEATURECOD,UPDATE_YEA,MODIFIEDBY,MODIFIEDON,CREATEDBY,CREATEDON,Shape_Leng
727, ,Fox Chapel,Rd, ,Fox Chapel Rd, ,0,0,0,0, , , , , , , ,Green,Yes,0, , , ,0, ,54179,24,1630,1994, , , , ,817.427562252
728, ,State Hwy 910, , ,State Hwy 910, ,0,0,0,0, , , , , , , ,Yellow,Yes,0, , , ,0,PA 910,77484,19,1630,1994, , , , ,384.851430951
729, ,Fox Chapel,Rd, ,Fox Chapel Rd, ,0,0,0,0, , , , , , ,County,Green,Yes,0, , , ,0, ,22536,12,1630,1994, , , , ,741.953464526
730, ,State Hwy 910, , ,State Hwy 910, ,0,0,0,0, , , , , , , ,Yellow,Yes,0, , , ,0,PA 910,77481,13,1630,1994, , , , ,187.062757513
731, ,Fox Chapel,Rd, ,Fox Chapel Rd, ,0,0,0,0, , , , , , ,County,Green,Yes,0, , , ,0, ,22274,12,1630,1994, , , , ,203.635801214
732, ,Fox Chapel,Rd, ,Fox Chapel Rd, ,0,0,0,0, , , , , , ,County,Green,Yes,0, , , ,0, ,22154,21,1630,1994, , , , ,327.317032959
733, ,State Hwy 910, , ,State Hwy 910, ,0,0,0,0, , , , , , , ,Yellow,Yes,0, , , ,0,PA 910,77483,37,1630,1994, , , , ,1038.8756892
734, ,State Hwy 910, , ,State Hwy 910, ,0,0,0,0, , , , , , , ,Yellow,Yes,0, , , ,0,PA 910,77520,25,1630,1994, , , , ,1429.63404995
735, ,State Hwy 910, , ,State Hwy 910, ,0,0,0,0, , , , , , , ,Yellow,Yes,0, , , ,0,PA 910,77480,37,1630,1994, , , , ,50.2894612065
736, ,Bairford,Rd, ,Bairford Rd, ,0,0,0,0, , , , , , ,County,Orange,Yes,0, , , ,0, ,73782,27,1630,1994, , , , ,921.241279107
737, ,State Hwy 910, , ,State Hwy 910, ,0,0,0,0, , , , , , , ,Yellow,Yes,0, , , ,0,PA 910,77479,36,1630,1994, , , , ,55.4559052882
738, ,E Union Church,Rd, ,E Union Church Rd, ,0,0,0,0, , , , , , , ,Orange,Yes,0, , , ,0, ,53286,5,1630,1994, , , , ,1613.45420854
739, ,Bairdford,St, ,Bairdford St, ,0,0,0,0, , , , , , ,County,Orange,Yes,0, , , ,0, ,73784,13,1630,1994, , , , ,520.476947342
740, ,Millerstown And Culmervil, , ,Millerstown And Culmervil, ,0,0,0,0, , , , , , , ,Red,Yes,0, , , ,0, ,53035,17,1630,2004, , , , ,582.9682447
741, ,State Hwy 910, , ,State Hwy 910, ,0,0,0,0, , , , , , , ,Yellow,Yes,0, , , ,0,PA 910,77482,19,1630,2004, , , , ,186.37812609
742, ,Bairdford,St, ,Bairdford St, ,0,0,0,0, , , , , , ,County,Orange,Yes,0, , , ,0, ,73781,18,1630,1994, , , , ,1099.61276218
743, ,State Hwy 910, , ,State Hwy 910, ,0,0,0,0, , , , , , , ,Yellow,Yes,0, , , ,0,PA 910,77482,19,1630,2004, , , , ,63.1084248933
744, ,Millerstown And Culmervil, , ,Millerstown And Culmervil, ,0,0,0,0, , , , , , , ,Red,Yes,0, , , ,0, ,53035,17,1630,2004, , , , ,1151.83784896
745, ,Fox Chapel,Rd, ,Fox Chapel Rd, ,0,0,0,0, , , , , , ,County,Green,Yes,0, , , ,0, ,21986,21,1630,2004, , , , ,148.934931476
746, ,State Hwy 910, , ,State Hwy 910, ,0,0,0,0, , , , , , , ,Yellow,Yes,0, , , ,0,PA 910,77482,19,1630,2004, , , , ,144.576099359
747, ,Fox Chapel,Rd, ,Fox Chapel Rd, ,0,0,0,0, , , , , , ,County,Green,Yes,0, , , ,0, ,21986,21,1630,2004, , , , ,499.183328645
748, ,State Hwy 910, , ,State Hwy 910, ,0,0,0,0, , , , , , , ,Yellow,Yes,0, , , ,0,PA 910,77482,19,1630,2004, , , , ,475.189224574
749, ,Indianola (state Hwy 910), , ,Indianola (state Hwy 910), ,0,0,0,0, , , , , , , ,Yellow,Yes,0, , , ,0,PA 910,77499,5,1630,2004, , , , ,4174.31922829
750, ,State Hwy 910, , ,State Hwy 910, ,0,0,0,0, , , , , , , ,Yellow,Yes,0, , , ,0,PA 910,77481,13,1630,2004, , , , ,126.690955325
751, ,State Hwy 910, , ,State Hwy 910, ,0,0,0,0, , , , , , , ,Yellow,Yes,0, , , ,0,PA 910,77481,13,1630,2004, , , , ,291.861035004
752, ,Saxonburg,Blvd, ,Saxonburg Blvd, ,0,0,0,0, , , , , , , ,Orange,Yes,0, , , ,0, ,70769,22,1630,2004, , , , ,256.974818258
753, ,State Hwy 910, , ,State Hwy 910, ,0,0,0,0, , , , , , , ,Yellow,Yes,0, , , ,0,PA 910,77481,13,1630,2004, , , , ,243.335373195
754, ,Bull Creek,Rd, ,Bull Creek Rd, ,0,0,0,0, , , , , , , ,Red,Yes,0, , , ,0, ,53091,17,1630,2004, , , , ,1019.63892837
755, ,Saxonburg,Blvd, ,Saxonburg Blvd, ,0,0,0,0, , , , , , , ,Orange,Yes,0, , , ,0, ,70769,22,1630,2004, , , , ,180.214113135
756, ,Bull Creek,Rd, ,Bull Creek Rd, ,0,0,0,0, , , , , , , ,Red,Yes,0, , , ,0, ,53091,17,1630,2004, , , , ,474.04132618
757, ,State Hwy 910, , ,State Hwy 910, ,0,0,0,0, , , , , , , ,Yellow,Yes,0, , , ,0,PA 910,77486,13,1630,2004, , , , ,158.587496687
758, ,Bull Creek,Rd, ,Bull Creek Rd, ,0,0,0,0, , , , , , , ,Red,Yes,0, , , ,0, ,53091,17,1630,2004, , , , ,215.952292714
759, ,Saxonburg,Blvd, ,Saxonburg Blvd, ,0,0,0,0, , , , , , , ,Orange,Yes,0, , , ,0, ,70769,22,1630,2004, , , , ,43.7948641326
760, ,State Hwy 910, , ,State Hwy 910, ,0,0,0,0, , , , , , , ,Yellow,Yes,0, , , ,0,PA 910,77486,13,1630,2004, , , , ,234.132395556
761, ,Bull Creek,Rd, ,Bull Creek Rd, ,0,0,0,0, , , , , , , ,Red,Yes,0, , , ,0, ,53115,8,1630,2004, , , , ,496.678391886
762, ,Verona,Rd, ,Verona Rd, ,0,0,0,0, , , , , , , ,Green,Yes,0, , , ,0, ,56125,140,1630,1994, , , , ,841.806216208
763, ,Oak,Rd, ,Oak Rd, ,0,0,0,0, , , , , , , ,Orange,Yes,0, , , ,0, ,53236,10,1630,1994, , , , ,556.915334396
764, ,Bairdford,Rd, ,Bairdford Rd, ,0,0,0,0, , , , , , ,County,Orange,Yes,0, , , ,0, ,73789,1,1630,2004, , , , ,880.049070999
765, ,State Hwy 910, , ,State Hwy 910, ,0,0,0,0, , , , , , , ,Yellow,Yes,0, , , ,0,PA 910,79475,5,1600,1994, , , , ,903.68729239
766, ,Bairdford,Rd, ,Bairdford Rd, ,0,0,0,0, , , , , , ,County,Orange,Yes,0, , , ,0, ,73789,1,1630,2004, , , , ,230.731243099
767, ,State Hwy 910, , ,State Hwy 910, ,0,0,0,0, , , , , , , ,Yellow,Yes,0, , , ,0,PA 910,79478,9,1600,1994, , , , ,1027.41323784
768, ,Bairdford,Rd, ,Bairdford Rd, ,0,0,0,0, , , , , , ,County,Orange,Yes,0, , , ,0, ,73789,1,1630,2004, , , , ,626.252943231
769, ,Bull Creek,Rd, ,Bull Creek Rd, ,0,0,0,0, , , , , , , ,Red,Yes,0, , , ,0, ,53115,8,1630,2004, , , , ,208.783757346
770, ,Cedar Ridge,Rd, ,Cedar Ridge Rd, ,0,0,0,0, , , , , , , ,Yellow,Yes,0, , , ,0, ,53449,1,1630,2004, , , , ,1294.97660598
771, ,Oak,Rd, ,Oak Rd, ,0,0,0,0, , , , , , , ,Orange,Yes,0, , , ,0, ,53196,27,1630,1994, , , , ,410.478165947
772, ,Millerstown Culmerville R, , ,Millerstown Culmerville R, ,0,0,0,0, , , , , , , ,Red,Yes,0, , , ,0, ,52969,15,1630,1994, , , , ,115.290067725
773, ,Cedar Ridge,Rd, ,Cedar Ridge Rd, ,0,0,0,0, , , , , , , ,Yellow,Yes,0, , , ,0, ,53449,1,1630,2004, , , , ,614.957669478
774, ,State Hwy 910, , ,State Hwy 910, ,0,0,0,0, , , , , , , ,Yellow,Yes,0, , , ,0,PA 910,79479,7,1630,1994, , , , ,538.077613659
775, ,Cedar Ridge,Rd, ,Cedar Ridge Rd, ,0,0,0,0, , , , , , , ,Yellow,Yes,0, , , ,0, ,53450,21,1630,1994, , , , ,756.205463004
776, ,Cedar Ridge,Rd, ,Cedar Ridge Rd, ,0,0,0,0, , , , , , , ,Yellow,Yes,0, , , ,0, ,53455,21,1630,1994, , , , ,514.963588061
777, ,Bull Creek,Rd, ,Bull Creek Rd, ,0,0,0,0, , , , , , , ,Red,Yes,0, , , ,0, ,53115,8,1630,2004, , , , ,34.8938907469
778, ,Cedar Ridge,Rd, ,Cedar Ridge Rd, ,0,0,0,0, , , , , , , ,Yellow,Yes,0, , , ,0, ,53451,21,1630,1994, , , , ,669.054742687
779, ,Cedar Ridge,Rd, ,Cedar Ridge Rd, ,0,0,0,0, , , , , , , ,Yellow,Yes,0, , , ,0, ,53449,1,1630,2004, , , , ,1432.14230483
780, ,Route 910,Rd, ,Route 910 Rd, ,0,0,0,0, , , , , , ,County,Orange,Yes,0, , , ,0,PA 910,77475,7,1630,1994, , , , ,908.411818188
781, ,Oak,Rd, ,Oak Rd, ,0,0,0,0, , , , , , , ,Orange,Yes,0, , , ,0, ,53250,3,1630,1994, , , , ,1144.69230305
782, ,E Union Church,Rd, ,E Union Church Rd, ,0,0,0,0, , , , , , , ,Orange,Yes,0, , , ,0, ,67557,10,1630,1994, , , , ,897.042635554
783, ,Bull Creek,Rd, ,Bull Creek Rd, ,0,0,0,0, , , , , , , ,Red,Yes,0, , , ,0, ,53140,3,1630,2004, , , , ,125.463966796
784, ,Bull Creek,Rd, ,Bull Creek Rd, ,0,0,0,0, , , , , , , ,Red,Yes,0, , , ,0, ,53140,3,1630,2004, , , , ,792.370190731
785, ,Bull Creek,Rd, ,Bull Creek Rd, ,0,0,0,0, , , , , , , ,Red,Yes,0, , , ,0, ,53160,8,1630,2004, , , , ,1402.5744099
786, ,Bull Creek,Rd, ,Bull Creek Rd, ,0,0,0,0, , , , , , , ,Red,Yes,0, , , ,0, ,53160,8,1630,2004, , , , ,205.884059872
787, ,Bull Creek,Rd, ,Bull Creek Rd, ,0,0,0,0, , , , , , , ,Red,Yes,0, , , ,0, ,53160,8,1630,2004, , , , ,932.686486065
788, ,Bull Creek,Rd, ,Bull Creek Rd, ,0,0,0,0, , , , , , , ,Red,Yes,0, , , ,0, ,53160,8,1630,2004, , , , ,198.542877385
789, ,Crawford Run,Rd, ,Crawford Run Rd, ,0,0,0,0, , , , , , ,County,Orange,Yes,0, , , ,0, ,73749,16,1630,2004, , , , ,621.685428801
790, ,Crawford Run,Rd, ,Crawford Run Rd, ,0,0,0,0, , , , , , ,County,Orange,Yes,0, , , ,0, ,73749,16,1630,2004, , , , ,90.7787917416
791, ,Bull Creek,Rd, ,Bull Creek Rd, ,0,0,0,0, , , , , , , ,Red,Yes,0, , , ,0, ,53244,16,1630,2004, , , , ,398.401399732
792, ,Bull Creek,Rd, ,Bull Creek Rd, ,0,0,0,0, , , , , , , ,Red,Yes,0, , , ,0, ,53244,16,1630,2004, , , , ,85.254541572
793, ,Bull Creek,Rd, ,Bull Creek Rd, ,0,0,0,0, , , , , , , ,Red,Yes,0, , , ,0, ,53244,16,1630,2004, , , , ,15.880926959
794, ,Bull Creek,Rd, ,Bull Creek Rd, ,0,0,0,0, , , , , , , ,Red,Yes,0, , , ,0, ,53238,4,1630,2004, , , , ,544.81352963
795, ,Bull Creek,Rd, ,Bull Creek Rd, ,0,0,0,0, , , , , , , ,Red,Yes,0, , , ,0, ,53238,4,1630,2004, , , , ,1179.63284174
796, ,Bull Creek,Rd, ,Bull Creek Rd, ,0,0,0,0, , , , , , , ,Red,Yes,0, , , ,0, ,53193,2,1630,2004, , , , ,311.944604716
797, ,Bull Creek,Rd, ,Bull Creek Rd, ,0,0,0,0, , , , , , , ,Red,Yes,0, , , ,0, ,53193,2,1630,2004, , , , ,1741.21186013
798, ,Butler Logan,Rd, ,Butler Logan Rd, ,0,0,0,0, , , , , , , ,Orange,Yes,0, , , ,0, ,53423,17,1630,2004, , , , ,246.954261505
799, ,Butler Logan,Rd, ,Butler Logan Rd, ,0,0,0,0, , , , , , , ,Orange,Yes,0, , , ,0, ,53423,17,1630,2004, , , , ,372.433197639
800, ,Butler Logan,Rd, ,Butler Logan Rd, ,0,0,0,0, , , , , , , ,Orange,Yes,0, , , ,0, ,53423,17,1630,2004, , , , ,284.477496195
801, ,Butler Logan,Rd, ,Butler Logan Rd, ,0,0,0,0, , , , , , , ,Orange,Yes,0, , , ,0, ,53423,17,1630,2004, , , , ,165.471204526
802, ,Springdale Culmerville,Rd, ,Springdale Culmerville Rd, ,0,0,0,0, , , , , , , ,Orange,Yes,0, , , ,0, ,80125,12,1630,2004, , , , ,68.3457120491
803, ,Springdale Culmerville,Rd, ,Springdale Culmerville Rd, ,0,0,0,0, , , , , , , ,Orange,Yes,0, , , ,0, ,80125,12,1630,2004, , , , ,55.738720663
804, ,Springdale Culmerville,Rd, ,Springdale Culmerville Rd, ,0,0,0,0, , , , , , , ,Orange,Yes,0, , , ,0, ,80126,12,1630,2004, , , , ,614.873139636
805, ,Springdale Culmerville,Rd, ,Springdale Culmerville Rd, ,0,0,0,0, , , , , , , ,Orange,Yes,0, , , ,0, ,80126,12,1630,2004, , , , ,241.177044719
806, ,Springdale Culmerville,Rd, ,Springdale Culmerville Rd, ,0,0,0,0, , , , , , , ,Orange,Yes,0, , , ,0, ,80126,12,1630,2004, , , , ,1273.4402579
807, ,Leechburg,Rd, ,Leechburg Rd, ,0,0,0,0, , , , , , , ,Orange,Yes,0, , , ,0, ,54943,7,1630,2004, , , , ,141.271791282
808, ,Hulton,Rd, ,Hulton Rd, ,0,0,0,0, , , , , , , ,Yellow,Yes,0, , , ,0, ,55206,10,1630,2004, , , , ,324.40100021
809, ,Kennywood,Blvd, ,Kennywood Blvd, ,0,0,0,0, , , , , , , ,Green,Yes,0, , , ,0,PA 837,76165,141,1620,1994, , , , ,3655.77693343
810, ,Leechburg,Rd, ,Leechburg Rd, ,0,0,0,0, , , , , , , ,Orange,Yes,0, , , ,0, ,54943,7,1630,2004, , , , ,193.303297114
811, ,Hulton,Rd, ,Hulton Rd, ,0,0,0,0, , , , , , , ,Yellow,Yes,0, , , ,0, ,55206,10,1630,2004, , , , ,125.90447445
812, ,Leechburg,Rd, ,Leechburg Rd, ,0,0,0,0, , , , , , , ,Orange,Yes,0, , , ,0, ,55037,10,1630,2004, , , , ,665.225504824
813, ,Montier,St, ,Montier St, ,0,0,0,0, , , , , , , ,Green,Yes,0, , , ,0, ,56293,73,1630,1994, , , , ,282.135840062
814, ,Hulton,Rd, ,Hulton Rd, ,0,0,0,0, , , , , , , ,Yellow,Yes,0, , , ,0, ,55004,12,1630,1994, , , , ,1134.48042852
815, ,Leechburg,Rd, ,Leechburg Rd, ,0,0,0,0, , , , , , , ,Orange,Yes,0, , , ,0, ,55037,10,1630,2004, , , , ,1085.84017402
816, ,River,Rd, ,River Rd, ,0,0,0,0, , , , , , , ,Green,Yes,0, , , ,0,PA 837,76163,162,1620,1994, , , , ,587.993745094
817, ,Crawford Run,Rd, ,Crawford Run Rd, ,0,0,0,0, , , , , , ,County,Orange,Yes,0, , , ,0, ,73757,2,1630,2004, , , , ,904.032691508
818, ,Hulton,Rd, ,Hulton Rd, ,0,0,0,0, , , , , , , ,Yellow,Yes,0, , , ,0, ,55570,11,1630,2004, , , , ,1400.67020896
819, ,Braddock,Ave, ,Braddock Ave, ,0,0,0,0, , , , , , , ,Green,Yes,0, , , ,0, ,73587,16,1630,1994, , , , ,345.292049355
820, ,Crawford Run,Rd, ,Crawford Run Rd, ,0,0,0,0, , , , , , ,County,Orange,Yes,0, , , ,0, ,73757,2,1630,2004, , , , ,1852.05149686
821, ,Edgewood,Ave, ,Edgewood Ave, ,0,0,0,0, , , , , , , ,Green, ,0, , , ,0, ,33562,24,1630,1994, , , , ,346.425483753
822, ,Logans Ferry,Rd, ,Logans Ferry Rd, ,0,0,0,0, , , , , , , ,Orange,Yes,0, , , ,0, ,54768,6,1630,2004, , , , ,1638.08160292
823, ,Edgewood,Ave, ,Edgewood Ave, ,0,0,0,0, , , , , , , ,Green, ,0, , , ,0, ,66710,15,1630,1994, , , , ,568.668828357
824, ,Hulton,Rd, ,Hulton Rd, ,0,0,0,0, , , , , , , ,Yellow,Yes,0, , , ,0, ,55570,11,1630,2004, , , , ,151.011512504
825, ,Montier,St, ,Montier St, ,0,0,0,0, , , , , , , ,Green,Yes,0, , , ,0, ,56258,18,1620,1994, , , , ,152.639817228
826, ,Hulton,Rd, ,Hulton Rd, ,0,0,0,0, , , , , , , ,Yellow,Yes,0, , , ,0, ,55004,12,1630,2004, , , , ,51.3211071082
827, ,Rankin,Brdg, ,Rankin Brdg, ,0,0,0,0, , , , , , ,County,Green,Yes,0, , , ,0, ,73643,252,1620,1994, , , , ,102.259207253
828, ,Rodi,Rd, ,Rodi Rd, ,0,0,0,0, , , , , , , ,Yellow,Yes,0, , , ,0,PA 791,77924,105,1630,1994, , , , ,82.9646337024
829, ,Hulton,Rd, ,Hulton Rd, ,0,0,0,0, , , , , , , ,Yellow,Yes,0, , , ,0, ,55023,10,1630,2004, , , , ,52.9593925485
830, ,Swissvale,Ave, ,Swissvale Ave, ,0,0,0,0, , , , , , , ,Green, ,0, , , ,0, ,32861,222,1630,1994, , , , ,105.651664173
831, ,New Texas,Rd, ,New Texas Rd, ,0,0,0,0, , , , , , , ,Orange,Yes,0, , , ,0, ,71186,10,1630,2004, , , , ,624.250728192
832, ,Swissvale,Ave, ,Swissvale Ave, ,0,0,0,0, , , , , , , ,Green, ,0, , , ,0, ,32508,186,1630,1994, , , , ,313.132810107
833, ,New Texas,Rd, ,New Texas Rd, ,0,0,0,0, , , , , , , ,Orange,Yes,0, , , ,0, ,71186,10,1630,2004, , , , ,125.968650212
834, ,Sandy Creek,Rd, ,Sandy Creek Rd, ,0,0,0,0, , , , , , , ,Green,Yes,0, , , ,0,PA 130,77648,2,1630,2004, , , , ,1704.11498859
835, ,Sandy Creek,Rd, ,Sandy Creek Rd, ,0,0,0,0, , , , , , , ,Green,Yes,0, , , ,0,PA 130,77648,2,1630,2004, , , , ,2750.26293151
836, ,New Texas,Rd, ,New Texas Rd, ,0,0,0,0, , , , , , , ,Orange,Yes,0, , , ,0, ,71186,10,1630,2004, , , , ,136.465541335
837, ,New Texas,Rd, ,New Texas Rd, ,0,0,0,0, , , , , , , ,Orange,Yes,0, , , ,0, ,71186,10,1630,2004, , , , ,687.557637758
838, ,Braddock,Ave, ,Braddock Ave, ,0,0,0,0, , , , , , , ,Green,Yes,0, , , ,0, ,73591,137,1630,1994, , , , ,294.062505134
839, ,New Texas,Rd, ,New Texas Rd, ,0,0,0,0, , , , , , , ,Orange,Yes,0, , , ,0, ,71186,10,1630,2004, , , , ,351.603472072
840, ,Rankin,Brdg, ,Rankin Brdg, ,0,0,0,0, , , , , , , ,Green,Yes,0, , , ,0, ,71407,159,1620,1994, , , , ,2381.94831439
841, ,Ridge St,Ramp, ,Ridge St Ramp, ,0,0,0,0, , , , , , ,County,Green,Yes,0, , , ,0, ,73611,274,1660,1994, , , , ,51.3207798591
842, ,Bakerstown and Culmerville,Rd, ,Bakerstown and Culmerville Rd, ,0,0,0,0, , , , , , , ,Red,Yes,0, , , ,0, ,52924,16,1630,2004, , , , ,213.20603575
843, ,Hulton,Rd, ,Hulton Rd, ,0,0,0,0, , , , , , , ,Yellow,Yes,0, , , ,0, ,55570,11,1630,2004, , , , ,40.42841132
844, ,Rankin,Brdg, ,Rankin Brdg, ,0,0,0,0, , , , , , ,County,Green,Yes,0, , , ,0, ,73606,252,1620,1994, , , , ,1094.9976727
845, ,Kenmawr,Ave, ,Kenmawr Ave, ,0,0,0,0, , , , , , ,County,Green,Yes,0, , , ,0, ,79899,258,1620,1994, , , , ,168.593325732
846, ,Hulton,Rd, ,Hulton Rd, ,0,0,0,0, , , , , , , ,Yellow,Yes,0, , , ,0, ,55686,27,1630,2004, , , , ,757.584858913
847, ,Kenmawr,Ave, ,Kenmawr Ave, ,0,0,0,0, , , , , , , ,Green,Yes,0, , , ,0, ,73642,262,1630,1994, , , , ,231.467381399
848, ,Kenmawr,Ave, ,Kenmawr Ave, ,0,0,0,0, , , , , , , ,Green,Yes,0, , , ,0, ,73601,265,1630,1994, , , , ,59.7539024644
849, ,Hulton,Rd, ,Hulton Rd, ,0,0,0,0, , , , , , , ,Yellow,Yes,0, , , ,0, ,55686,27,1630,2004, , , , ,542.032457267
850, ,Braddock,Ave, ,Braddock Ave, ,0,0,0,0, , , , , , , ,Green,Yes,0, , , ,0, ,73599,73,1630,1994, , , , ,228.670121435
851, ,Braddock,Ave, ,Braddock Ave, ,0,0,0,0, , , , , , , ,Green,Yes,0, , , ,0, ,73596,75,1630,1994, , , , ,124.98820423
852, ,Butler Logan,Rd, ,Butler Logan Rd, ,0,0,0,0, , , , , , , ,Orange,Yes,0, , , ,0, ,79472,1,1630,1994, , , , ,1265.77918521
853, ,Bakerstown and Culmerville,Rd, ,Bakerstown and Culmerville Rd, ,0,0,0,0, , , , , , , ,Red,Yes,0, , , ,0, ,70756,11,1630,2004, , , , ,1982.963684
854, ,Bakerstown and Culmerville,Rd, ,Bakerstown and Culmerville Rd, ,0,0,0,0, , , , , , , ,Red,Yes,0, , , ,0, ,70756,11,1630,2004, , , , ,534.167926334
855, ,Creighton And Russellton, , ,Creighton And Russellton, ,0,0,0,0, , , , , , ,County,Orange,Yes,0, , , ,0, ,53392,2,1630,1994, , , , ,4439.68821465
856, ,Braddock,Ave, ,Braddock Ave, ,0,0,0,0, , , , , , , ,Green,Yes,0, , , ,0, ,73595,78,1630,1994, , , , ,67.812323627
857, ,Bakerstown and Culmerville,Rd, ,Bakerstown and Culmerville Rd, ,0,0,0,0, , , , , , , ,Red,Yes,0, , , ,0, ,52888,1,1630,2004, , , , ,1039.21174861
858, ,Little Deer Creek,Rd, ,Little Deer Creek Rd, ,0,0,0,0, , , , , , , ,Orange,Yes,0, , , ,0, ,53296,3,1630,1994, , , , ,205.402831526
859, ,Bakerstown and Culmerville,Rd, ,Bakerstown and Culmerville Rd, ,0,0,0,0, , , , , , , ,Red,Yes,0, , , ,0, ,52856,5,1630,2004, , , , ,854.510466699
860, ,Bakerstown and Culmerville,Rd, ,Bakerstown and Culmerville Rd, ,0,0,0,0, , , , , , , ,Red,Yes,0, , , ,0, ,52856,5,1630,2004, , , , ,234.610436585
861, ,Braddock,Ave, ,Braddock Ave, ,0,0,0,0, , , , , , , ,Green,Yes,0, , , ,0, ,73594,94,1630,1994, , , , ,49.7292027762
862, ,Creighton and Russellton,Rd, ,Creighton and Russellton Rd, ,0,0,0,0, , , , , , , ,Orange,Yes,0, , , ,0, ,79751,2,1630,1994, , , , ,178.63867124
863,N,Montier,St, ,Montier St, ,2001,2099,1986,2098,Sunrise Ave,Wilner Dr,15221,15221,100,100,State,Green,Yes,2,A11, ,n,10331, ,52340,51666602,1600,1994, , , , ,764.694414004
864, ,Ross,St, ,Ross St, ,0,0,0,0, , , , , , , ,Red,Yes,0, , , ,0,PA 366,79999,32,1620,1994, , , , ,1907.76046807
865, ,Braddock,Ave, ,Braddock Ave, ,0,0,0,0, , , , , , , ,Green, ,0, , , ,0, ,34055,122,1630,1994, , , , ,146.994017383
866, ,Edgewood,Ave, ,Edgewood Ave, ,0,0,0,0, , , , , , , ,Green, ,0, , , ,0, ,33806,56,1630,1994, , , , ,365.954090433
867, ,Swissvale,Ave, ,Swissvale Ave, ,0,0,0,0, , , , , , , ,Green, ,0, , , ,0, ,33000,5,1630,1994, , , , ,202.948897587
868, ,Ross,St, ,Ross St, ,0,0,0,0, , , , , , , ,Red,Yes,0, , , ,0,PA 366,80000,34,1660,1994, , , , ,2340.21934579
869, ,Braddock,Ave, ,Braddock Ave, ,0,0,0,0, , , , , , , ,Green,Yes,0, , , ,0, ,73590,161,1630,1994, , , , ,299.756589103
870, ,Swissvale,Ave, ,Swissvale Ave, ,0,0,0,0, , , , , , , ,Green,Yes,0, , , ,0, ,56373,158,1630,1994, , , , ,159.90971575
871, ,Bull Creek,Rd, ,Bull Creek Rd, ,0,0,0,0, , , , , , , ,Red,Yes,0, , , ,0, ,53293,17,1630,1994, , , , ,372.259253786
872, ,Swissvale,Ave, ,Swissvale Ave, ,0,0,0,0, , , , , , , ,Green, ,0, , , ,0, ,32600,191,1630,1994, , , , ,314.523625778
873, ,Swissvale,Ave, ,Swissvale Ave, ,0,0,0,0, , , , , , , ,Green,Yes,0, , , ,0, ,56343,157,1630,1994, , , , ,349.294636269
874, ,Ross,St, ,Ross St, ,0,0,0,0, , , , , , , ,Red,Yes,0, , , ,0,PA 366,79998,31,1620,1994, , , , ,637.965016447
875, ,Montier,St, ,Montier St, ,0,0,0,0, , , , , , , ,Green,Yes,0, , , ,0, ,74710,13,1620,1994, , , , ,145.3290442
876, ,Robinson,Blvd, ,Robinson Blvd, ,1915,2201,1900,2200,Frankstown Ave,City Limit,15221,15221,100,100,State,Green,Yes,0,A31, ,n,9785, ,52314,51666604,1600,1994, , , , ,65.0539697042
877, ,Ross,St, ,Ross St, ,0,0,0,0, , , , , , , ,Red,Yes,0, , , ,0,PA 366,80004,37,1620,1994, , , , ,1226.23878775
878, ,Braddock,Ave, ,Braddock Ave, ,0,0,0,0, , , , , , , ,Green,Yes,0, , , ,0, ,73592,118,1630,1994, , , , ,526.709422327
879, ,Braddock,Ave, ,Braddock Ave, ,0,0,0,0, , , , , , , ,Green,Yes,0, , , ,0, ,73588,192,1630,1994, , , , ,149.249137449
880, ,Braddock,Ave, ,Braddock Ave, ,0,0,0,0, , , , , , , ,Green,Yes,0, , , ,0, ,73583,87,1630,1994, , , , ,245.944221251
881, ,Braddock,Ave, ,Braddock Ave, ,0,0,0,0, , , , , , , ,Green,Yes,0, , , ,0, ,73648,103,1630,1994, , , , ,183.272068296
882, ,Ross,St, ,Ross St, ,0,0,0,0, , , , , , , ,Red,Yes,0, , , ,0,PA 366,80003,35,1620,1994, , , , ,595.795534965
883, ,Braddock,Ave, ,Braddock Ave, ,0,0,0,0, , , , , , , ,Green,Yes,0, , , ,0, ,73586,50,1630,1994, , , , ,311.756500335
884, ,Ross,St, ,Ross St, ,0,0,0,0, , , , , , , ,Red,Yes,0, , , ,0,PA 366,80002,41,1620,1994, , , , ,129.126192913
885, ,Ross,St, ,Ross St, ,0,0,0,0, , , , , , , ,Red,Yes,0, , , ,0,PA 366,80001,42,1620,1994, , , , ,109.427724626
886, ,Ross,St, ,Ross St, ,0,0,0,0, , , , , , , ,Red,Yes,0, , , ,0, ,79997,41,1620,1994, , , , ,61.8672964829
887, ,Bull Creek,Rd, ,Bull Creek Rd, ,0,0,0,0, , , , , , , ,Red,Yes,0, , , ,0, ,53287,17,1630,1994, , , , ,658.587640475
888, ,Bull Creek,Rd, ,Bull Creek Rd, ,0,0,0,0, , , , , , , ,Red,Yes,0, , , ,0, ,53272,17,1630,1994, , , , ,317.754339045
